player_name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,club_name,position_index,position,season
Jonjo Shelvey,0,57,0,0,0,13,0,3,37,17.2,0,0,318,0,0,68,1,2,0,4.9,18.4,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,11,0,0,0,0,12,0,7,0,33486,2,2,0,2,0,13,2,-920,462,1382,54,True,0,0,7,Newcastle United,3,Central Midfield,2018/2019
Jonny Evans,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,68,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,15,0,0,0,0,0,0,7,0,17783,0,0,0,2,0,0,0,-500,326,826,49,False,0,0,7,Leicester City,2,Centre-Back,2018/2019
Jordan Ayew,0,21,0,0,0,7,0,0,17,12.5,0,0,505,0,0,62,1,1,0,2.7,5,1,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,81,0,0,2,0,0,0,0,5,0,7,0,15044,1,1,1,1,2,9,2,-1066,586,1652,59,False,0,0,7,Crystal Palace,5,Centre-Forward,2018/2019
Jordan Henderson,0,66,0,0,0,17,0,1,58,3.5,0,0,249,0,0,64,0,1,0,1.1,7.2,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,77,0,0,6,0,0,0,0,10,0,7,0,44622,0,2,0,1,1,0,2,-1284,701,1985,53,False,0,0,7,Liverpool FC,3,Central Midfield,2018/2019
Jordan Hugill,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,69,0,0,0,0,0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,883,0,0,0,1,3,0,0,-34,6,40,50,True,0,0,7,West Ham United,5,Centre-Forward,2018/2019
Jordan Pickford,0,25,0,0,0,20,1,0,17,0,0,0,154,0,0,65,0,0,0,0.3,3.4,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,9,0,0,0,0,8,0,7,0,812849,0,0,0,0,3,0,6,-38989,4609,43598,49,True,0,0,7,Everton FC,1,Goalkeeper,2018/2019
Jordon Ibe,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,62,0,0,0,0,0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,14871,0,0,0,1,2,0,0,-955,161,1116,52,True,0,0,7,AFC Bournemouth,4,Right Winger,2018/2019
Jorge Luiz Frello Filho,0,73,0,0,0,15,0,2,63,17.7,0,0,459,0,0,64,0,1,0,3.6,18,1,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,1,12,0,0,0,0,4,0,7,0,691911,1,1,0,1,1,0,2,-53507,14489,67996,51,True,0,0,7,Chelsea FC,3,Defensive Midfield,2018/2019
Joshua King,0,23,0,0,0,-1,0,0,16,21,1,0,45,0,0,62,1,1,0,3.5,4.2,1,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,83,1,1,7,0,0,0,0,4,0,7,0,271868,9,0,0,1,2,10,2,-7967,18595,26562,63,True,0,0,7,AFC Bournemouth,5,Second Striker,2018/2019
Josh Murphy,0,10,0,0,1,24,0,0,7,19.2,4,0,106,0,0,63,1,2,1,11.8,41,1,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,2,4,0,0,0,0,2,0,7,0,7254,3,0,3,2,1,58,8,-508,91,599,48,True,0,0,7,Cardiff City,4,Left Winger,2018/2019
José Holebas,0,30,2,0,0,24,0,5,21,48.6,1,0,378,0,0,61,1,2,0,7.6,25.6,3,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,4,1,0,0,0,0,6,0,7,0,1166083,1,0,0,0,2,2,1,55222,100602,45380,49,False,0,0,7,Watford FC,2,Left-Back,2018/2019
Juan Mata,0,7,0,0,0,2,0,0,7,5,0,0,297,0,0,69,0,1,0,0.7,0.2,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,19,0,0,19,0,0,0,0,1,0,7,0,59425,1,0,0,1,3,2,1,-4308,758,5066,62,False,0,0,7,Manchester United,4,Attacking Midfield,2018/2019
Juninho Bacuna,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,66,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,17,0,0,0,0,0,0,7,0,5813,0,0,0,2,0,0,0,-168,120,288,44,True,0,0,7,Huddersfield Town,3,Central Midfield,2018/2019
Junior Stanislas,0,0,0,0,3,25,0,2,0,0,0,0,36,0,0,62,0,0,1,5.4,37,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,6,0,0,7,0,0,0,0,0,0,7,0,3060,0,0,0,1,2,17,9,407,548,141,60,True,1,0,7,AFC Bournemouth,4,Left Winger,2018/2019
Jürgen Locadia,0,14,0,0,0,1,0,0,10,0.6,0,0,65,0,0,67,2,2,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,72,2,0,13,0,0,0,0,4,0,7,0,6075,1,0,1,0,2,4,2,-252,89,341,54,False,0,0,7,Brighton & Hove Albion,5,Centre-Forward,2018/2019
Kadeem Harris,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,63,0,0,0,0,0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,209,0,0,0,2,1,0,0,12,43,31,45,True,0,0,7,Cardiff City,3,Right Midfield,2018/2019
Karl Darlow,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,68,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,11,0,0,0,0,0,0,7,0,4481,0,0,0,2,0,0,0,-151,16,167,44,True,0,0,7,Newcastle United,1,Goalkeeper,2018/2019
Kasper Schmeichel,0,37,0,0,0,25,1,1,26,0,0,0,213,0,0,68,0,0,0,0.9,9.2,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,15,0,0,0,0,10,0,7,1,303498,0,0,0,2,0,0,6,-10825,2805,13630,50,False,0,0,7,Leicester City,1,Goalkeeper,2018/2019
Kelechi Iheanacho,0,37,0,0,0,9,1,0,26,9.2,0,0,236,0,0,68,0,0,0,2.6,8.2,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,15,0,0,0,0,3,0,7,0,85599,4,2,0,2,0,9,2,26490,30904,4414,59,False,0,0,7,Leicester City,5,Centre-Forward,2018/2019
Kenneth Zohore,0,9,0,0,0,3,0,0,6,2.1,0,0,107,0,0,63,1,2,0,5.3,1.4,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,70,1,0,4,0,0,0,0,2,0,7,0,22513,1,0,0,2,1,49,2,-1472,1055,2527,48,True,0,0,7,Cardiff City,5,Centre-Forward,2018/2019
Ken Sema,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,61,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3726,0,0,0,0,2,0,0,-203,45,248,48,False,0,0,7,Watford FC,3,Left Midfield,2018/2019
Kepa Arrizabalaga,0,43,0,0,0,19,0,0,36,0,0,0,498,0,0,64,0,1,0,2.2,21.6,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,0,12,0,0,0,0,9,0,7,3,263449,0,0,0,1,1,0,3,-9450,6292,15742,55,True,0,0,7,Chelsea FC,1,Goalkeeper,2018/2019
Kevin De Bruyne,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,67,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,7,0,194242,0,0,0,0,2,0,0,-4869,275,5144,97,True,0,0,7,Manchester City,4,Attacking Midfield,2018/2019
Kevin Long,0,15,0,0,0,15,0,14,9,0.1,0,0,73,0,0,63,0,1,0,3.6,33.6,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,63,0,0,5,0,0,0,0,2,0,7,0,23692,0,1,0,2,1,2,2,-1614,177,1791,43,False,0,0,7,Burnley FC,2,Centre-Back,2018/2019
Kevin McDonald,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,65,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,8,0,0,0,0,0,0,7,0,20999,0,0,0,0,3,0,0,287,2105,1818,44,False,0,0,7,Fulham FC,3,Defensive Midfield,2018/2019
Kieran Dowell,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,65,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,284,0,0,0,0,3,0,0,-1,41,42,45,True,0,0,7,Everton FC,4,Attacking Midfield,2018/2019
Kieran Trippier,1,33,1,0,2,40,1,6,21,43.6,0,0,357,0,0,66,1,0,0,8.3,39.8,3,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,3,10,0,0,0,0,7,0,7,0,1678462,2,1,0,2,0,0,11,177198,203831,26633,61,False,0,0,7,Tottenham Hotspur,2,Right-Back,2018/2019
Konstantinos Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,61,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,7,0,7198,0,0,0,0,2,0,0,-579,62,641,48,True,0,0,7,Arsenal FC,2,Centre-Back,2018/2019
Kortney Hause,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,70,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,16,0,0,0,0,0,0,7,0,15655,0,0,0,0,2,0,0,137,839,702,40,True,0,0,7,Wolverhampton Wanderers,2,Centre-Back,2018/2019
Kurt Zouma,0,44,0,0,2,27,1,7,40,0.1,0,0,526,0,0,65,2,0,0,1.5,11,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,1,0,9,0,0,0,0,6,0,7,0,8615,0,1,1,0,3,4,8,270,916,646,50,True,0,0,7,Chelsea FC,2,Centre-Back,2018/2019
Kyle Walker-Peters,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,66,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,10,0,0,0,0,0,0,7,0,19342,0,0,0,2,0,0,0,-706,472,1178,43,False,0,0,7,Tottenham Hotspur,2,Right-Back,2018/2019
Kyle Walker,0,99,0,0,1,28,1,2,92,50.9,0,0,265,0,0,67,0,0,0,7.8,24.2,3,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,2,3,0,0,0,0,5,0,7,0,865788,2,0,1,0,2,3,7,141958,155624,13666,66,True,0,0,7,Manchester City,2,Right-Back,2018/2019
Laurent Depoitre,0,25,0,0,0,6,0,0,17,12.2,0,0,210,0,0,66,0,2,0,2.5,2.8,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,1,0,17,0,0,0,0,6,0,7,0,33025,3,1,1,2,0,10,2,-1258,1169,2427,53,True,0,0,7,Huddersfield Town,5,Centre-Forward,2018/2019
Laurent Koscielny,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,61,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,7,0,5909,0,0,0,0,2,0,0,-139,32,171,54,True,0,0,7,Arsenal FC,2,Centre-Back,2018/2019
Leander Dendoncker,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,70,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,16,0,0,0,0,0,0,7,0,20885,0,0,0,0,2,0,0,-702,651,1353,44,True,0,0,7,Wolverhampton Wanderers,3,Defensive Midfield,2018/2019
Lee Grant,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,69,0,0,0,0,0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,19,0,0,0,0,0,0,7,0,900,0,0,0,1,3,0,0,-15,22,37,50,False,0,0,7,Manchester United,1,Goalkeeper,2018/2019
Lee Peltier,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,63,0,0,0,0,0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,114041,0,0,0,2,1,0,0,-15634,614,16248,39,True,0,0,7,Cardiff City,2,Right-Back,2018/2019
Leighton Baines,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,65,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,56313,0,0,0,0,3,0,0,-6134,457,6591,53,True,0,0,7,Everton FC,2,Left-Back,2018/2019
Leon Balogun,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,67,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,13,0,0,0,0,0,0,7,0,6681,0,0,0,0,2,0,0,-522,31,553,44,False,0,0,7,Brighton & Hove Albion,2,Centre-Back,2018/2019
Leroy Sané,1,39,1,0,0,25,1,1,34,37.7,0,0,275,0,0,67,0,0,0,12,30,3,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,70,0,0,3,0,0,0,0,4,0,7,0,272021,2,1,1,0,2,52,6,34609,44500,9891,92,True,0,0,7,Manchester City,4,Left Winger,2018/2019
Lewis Cook,0,47,0,0,0,11,0,5,38,3.3,0,0,39,0,0,62,1,1,0,1.5,9.8,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,90,0,0,7,0,0,0,0,8,0,7,0,11515,2,0,0,1,2,2,2,-730,161,891,48,True,0,0,7,AFC Bournemouth,3,Central Midfield,2018/2019
Lewis Dunk,0,14,0,0,0,12,0,10,8,0,0,0,48,0,0,67,0,2,0,2.7,26.8,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,13,0,0,0,0,3,0,7,0,77723,0,0,0,0,2,0,1,-3753,515,4268,44,False,0,0,7,Brighton & Hove Albion,2,Centre-Back,2018/2019
Loïc Damour,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,63,0,0,0,0,0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3117,0,0,0,2,1,0,0,-85,114,199,44,True,0,0,7,Cardiff City,3,Central Midfield,2018/2019
Lucas Digne,0,38,0,0,0,23,1,5,30,9.7,0,0,484,0,0,65,1,0,0,2.3,13.6,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,2,9,0,0,0,0,7,0,7,0,87769,4,1,0,0,3,0,6,1453,6419,4966,48,True,0,0,7,Everton FC,2,Left-Back,2018/2019
Lucas Pérez,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,69,0,0,0,0,0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,7270,0,0,0,1,3,0,0,-331,290,621,63,True,0,0,7,West Ham United,5,Centre-Forward,2018/2019
Lucas Torreira,0,65,0,0,0,5,1,4,58,2.7,0,0,450,0,1,61,3,0,0,1.3,10.4,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,18,0,0,0,0,8,0,7,0,77419,2,0,0,0,2,0,2,844,5333,4489,49,True,0,1,7,Arsenal FC,3,Defensive Midfield,2018/2019
Luciano Vietto,0,29,0,1,0,5,0,0,24,14.2,1,0,513,0,0,65,0,1,0,2.9,7.2,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,63,0,0,8,0,0,0,0,6,0,7,0,46768,6,2,0,0,3,8,2,3118,7434,4316,55,False,0,0,7,Fulham FC,5,Centre-Forward,2018/2019
Lukasz Fabianski,0,31,0,0,0,16,0,0,7,0,0,0,400,0,0,69,0,1,0,2.1,21.4,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,90,0,0,14,0,0,0,0,13,0,7,3,751911,0,0,0,1,3,0,3,-2700,16446,19146,45,True,0,0,7,West Ham United,1,Goalkeeper,2018/2019
Luka Milivojevic,0,70,0,0,0,16,0,4,59,13.9,1,0,150,0,0,62,3,2,0,5,16,1,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,90,0,0,2,0,0,0,0,9,0,7,0,211536,0,1,0,1,2,20,2,-24104,1458,25562,62,False,0,0,7,Crystal Palace,3,Defensive Midfield,2018/2019
Luke Shaw,1,53,0,0,0,24,0,3,44,49.3,0,0,286,0,0,69,1,3,0,8,28.4,3,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,90,0,0,19,0,0,0,0,6,0,7,0,592419,0,0,0,1,3,2,4,6994,36809,29815,51,False,0,0,7,Manchester United,2,Left-Back,2018/2019
Lys Mousset,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,62,0,0,0,0,0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,13567,0,0,0,1,2,0,0,-608,349,957,50,True,0,0,7,AFC Bournemouth,5,Centre-Forward,2018/2019
Maarten Stekelenburg,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,65,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,227573,0,0,0,0,3,0,0,-2597,1967,4564,40,True,0,0,7,Everton FC,1,Goalkeeper,2018/2019
Mamadou Sakho,0,73,0,0,0,9,0,8,62,1.1,0,0,143,0,0,62,1,2,0,1.5,14,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,90,0,0,2,0,1,0,0,8,0,7,0,100643,0,0,0,1,2,0,0,4593,8002,3409,50,False,0,1,7,Crystal Palace,2,Centre-Back,2018/2019
Manuel Lanzini,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,69,0,0,0,0,0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,14,0,0,0,0,0,0,7,0,1607,0,0,0,1,3,0,0,-29,44,73,64,True,0,0,7,West Ham United,4,Attacking Midfield,2018/2019
Marcos Alonso,0,45,0,1,0,13,0,11,37,2.1,0,0,115,0,0,64,0,1,0,3.2,21,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,0,12,0,0,0,0,10,0,7,0,2558150,1,0,1,1,1,9,2,41220,80406,39186,69,True,0,0,7,Chelsea FC,2,Left-Back,2018/2019
Marcos Rojo,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,69,0,0,0,0,0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,19,0,0,0,0,0,0,7,0,3357,0,0,0,1,3,0,0,-126,28,154,49,False,0,0,7,Manchester United,2,Centre-Back,2018/2019
Marcus Bettinelli,0,23,0,0,0,14,0,2,13,0,0,0,178,0,0,65,0,3,0,2,20.4,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,8,0,0,0,0,4,0,7,3,34456,0,0,0,0,3,0,2,3847,5803,1956,44,False,0,0,7,Fulham FC,1,Goalkeeper,2018/2019
Marcus Rashford,0,16,0,0,0,27,0,0,13,7,1,0,305,0,0,69,0,1,1,6.9,36.8,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,33,0,1,19,0,0,0,0,2,0,7,0,239068,2,0,0,1,3,25,5,-10580,1724,12304,67,False,0,0,7,Manchester United,5,Centre-Forward,2018/2019
Marc Albrighton,0,6,0,0,0,3,0,2,5,0.8,0,0,224,0,0,68,0,0,0,0.4,3,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,16,0,0,15,0,0,0,0,0,0,7,0,33217,1,0,0,2,0,0,1,-2786,761,3547,53,False,0,0,7,Leicester City,3,Right Midfield,2018/2019
Marc Navarro,0,22,0,0,0,8,0,2,18,5.3,0,0,385,0,0,61,1,2,0,2.2,15,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,83,0,1,1,0,0,0,0,4,0,7,0,3758,0,0,0,0,2,2,1,-163,43,206,43,False,0,0,7,Watford FC,2,Right-Back,2018/2019
Marc Pugh,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,62,0,0,0,0,0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,24858,0,0,0,1,2,0,0,-545,339,884,44,True,0,0,7,AFC Bournemouth,4,Left Winger,2018/2019
Mario Lemina,0,66,0,0,0,11,0,1,60,4.9,1,0,344,0,0,70,1,2,0,1.3,6.6,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,20,0,0,0,0,7,0,7,0,19192,4,1,1,0,2,1,2,-1876,327,2203,50,False,0,0,7,Southampton FC,3,Defensive Midfield,2018/2019
Marko Arnautovic,0,36,0,0,1,30,0,0,29,16.3,0,0,417,0,0,69,0,1,1,8.6,32.6,1,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,82,0,0,14,0,0,0,0,1,0,7,0,753356,4,0,1,1,3,37,7,-79622,18211,97833,69,True,0,0,7,West Ham United,5,Centre-Forward,2018/2019
Mark Noble,1,67,1,0,0,27,0,1,59,18.1,0,0,411,0,0,69,1,1,0,5.9,31.8,1,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,90,0,0,14,0,0,0,0,11,0,7,0,14476,0,1,0,1,3,9,5,-47,620,667,49,True,0,0,7,West Ham United,3,Central Midfield,2018/2019
Martin Dubravka,0,27,0,0,0,12,0,1,24,0,0,0,309,0,0,68,0,2,0,2.5,25,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,11,0,0,0,0,2,0,7,3,27263,0,0,0,2,0,0,2,1362,2124,762,50,True,0,0,7,Newcastle United,1,Goalkeeper,2018/2019
Martin Kelly,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,62,0,0,0,0,0,0,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,0,0,0,2,0,0,0,0,0,0,7,0,348316,0,0,0,1,2,0,0,4382,21218,16836,39,False,0,0,7,Crystal Palace,2,Right-Back,2018/2019
Martín Montoya,0,19,0,0,0,8,0,12,15,0.2,0,0,503,0,0,67,1,2,0,2.6,25.8,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,13,0,0,0,0,4,0,7,0,9762,1,0,0,0,2,0,0,-428,223,651,45,False,0,1,7,Brighton & Hove Albion,2,Right-Back,2018/2019
Mason Holgate,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,65,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,12473,0,0,0,0,3,0,0,-1194,250,1444,45,True,0,0,7,Everton FC,2,Centre-Back,2018/2019
Matej Vydra,0,10,0,0,0,5,0,3,4,1.5,0,0,495,0,0,63,0,1,0,0.9,4.2,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,71,0,0,5,0,0,0,0,1,0,7,0,3784,1,0,1,2,1,3,2,674,912,238,59,False,0,0,7,Burnley FC,5,Centre-Forward,2018/2019
Mateo Kovacic,1,40,0,0,1,23,1,0,39,17.2,0,0,499,0,0,64,1,0,0,6.8,25.4,1,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,80,0,0,12,0,0,0,0,6,0,7,0,45032,2,1,0,1,1,25,7,-2442,1678,4120,59,True,0,0,7,Chelsea FC,3,Central Midfield,2018/2019
Mathew Ryan,0,33,0,0,0,20,0,1,15,0,0,0,47,0,0,67,0,2,0,3.6,36,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,13,0,0,0,0,8,0,7,6,206784,0,0,0,0,2,0,3,-8612,1531,10143,45,False,0,0,7,Brighton & Hove Albion,1,Goalkeeper,2018/2019
Mathias Jorgensen,0,43,0,0,0,19,0,6,39,10.4,0,0,195,0,0,66,3,2,0,2.4,13.6,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,17,0,0,0,0,10,0,7,0,248919,0,3,0,2,0,0,0,-5990,2053,8043,45,True,0,1,7,Huddersfield Town,2,Centre-Back,2018/2019
Matteo Darmian,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,69,0,0,0,0,0,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,0,0,0,19,0,0,0,0,0,0,7,0,12276,0,0,0,1,3,0,0,-792,130,922,47,False,0,0,7,Manchester United,2,Right-Back,2018/2019
Matthew Connolly,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,63,0,0,0,0,0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,67070,0,0,0,2,1,0,0,-1779,1057,2836,39,True,0,0,7,Cardiff City,2,Centre-Back,2018/2019
Matthew Lowton,0,33,0,0,0,10,0,11,22,1.4,0,0,69,0,0,63,4,1,0,2.1,19.4,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,0,5,0,0,0,0,8,0,7,0,25942,0,2,0,2,1,0,1,122,1265,1143,48,False,0,1,7,Burnley FC,2,Right-Back,2018/2019
Matty James,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,68,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,15,0,0,0,0,0,0,7,0,1052,0,0,0,2,0,0,0,-7,81,88,44,False,0,0,7,Leicester City,3,Central Midfield,2018/2019
Matt Doherty,1,45,1,0,3,43,1,2,37,34.3,1,0,425,0,0,70,0,0,0,7.8,29.2,3,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,16,0,0,0,0,3,0,7,0,194129,1,3,2,0,2,14,12,74759,81674,6915,45,True,0,0,7,Wolverhampton Wanderers,2,Right-Back,2018/2019
Matt Ritchie,0,16,0,0,0,12,0,2,15,8.6,1,0,317,0,0,68,1,1,0,1.7,8.8,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,64,0,0,11,0,0,0,0,2,0,7,0,30413,1,3,0,2,0,0,2,-1126,649,1775,59,True,0,0,7,Newcastle United,3,Right Midfield,2018/2019
Matt Targett,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,70,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,4319,0,0,0,0,2,0,0,-116,122,238,43,False,0,0,7,Southampton FC,2,Left-Back,2018/2019
Maxime Le Marchand,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,65,0,0,0,0,0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,8,0,0,0,0,0,0,7,0,12044,0,0,0,0,3,0,0,-1022,40,1062,44,False,0,0,7,Fulham FC,2,Centre-Back,2018/2019
Max Meyer,0,55,0,0,0,14,0,1,53,29.5,0,0,486,0,0,62,0,1,0,5.8,9.6,2,2018-10-01T19:00:00Z,01 Oct 20:00,0,0,83,0,0,2,0,0,0,0,2,0,7,0,15675,0,0,0,1,2,19,2,-1802,117,1919,58,False,0,0,7,Crystal Palace,4,Attacking Midfield,2018/2019
