,GW,player_name,goals_scored,assists,minutes,position_index,clean_sheets,total_points,fpl_pred
2461,28,Maxime Le Marchand,0,1,1620,2,0,20,26.957925147619278
2462,62,Aaron Mooy,6,3,4423,3,13,158,154.52888417259794
2463,47,Chris Smalling,1,1,1502,2,6,65,60.78996979736687
2464,30,Fabio Pereira da Silva,0,0,1399,2,6,55,49.91537321366526
2465,45,Will Hughes,3,4,1573,3,6,78,76.65669610365477
2466,59,Simon Francis,0,1,4370,2,12,117,123.14403049072871
2467,46,Chris Brunt,3,5,2879,3,7,118,106.31989580012419
2468,38,Paulo Gazzaniga,0,0,270,1,2,19,17.57305441632927
2469,10,Callum Hudson-Odoi,0,0,25,4,0,1,2.9394142728202155
2470,3,Bruno Saltor Grau,0,0,225,2,0,2,3.755337085938212
2471,93,Steven Davis,3,6,4255,3,14,157,147.6688292563971
2472,38,Peter Crouch,7,3,1343,5,4,79,81.3842807505768
2473,29,Jack Rodwell,0,1,1226,3,2,31,33.06416123942125
2474,21,Phil Foden,0,0,7,3,0,1,1.0873025803737502
2475,29,Nahki Wells,0,0,32,5,0,6,4.079920915334853
2476,17,Ben Hamer,0,0,192,1,0,4,4.000723232569966
2477,42,Ryan Fraser,3,9,2032,4,7,107,106.86685259248083
2478,37,Winston Reid,2,3,2587,2,9,102,106.07448665778912
2479,19,Ethan Ampadu,0,0,10,2,0,1,0.5367834707044827
2480,9,Gaëtan Bong,0,0,180,2,1,7,7.29644180315257
2481,21,Alex Pritchard,1,2,1102,4,3,43,45.068995341429826
2482,62,Tomer Hemed,2,2,842,5,3,43,42.958618831169105
2483,113,James McCarthy,1,1,831,3,0,30,29.117322797546706
2484,55,Antonio Rüdiger,3,2,3844,2,20,189,188.15312715224246
2485,23,Jonathan Leko,0,1,95,4,0,9,9.181023578391219
2486,109,Connor Wickham,2,1,472,5,0,26,27.75090371524277
2487,95,Lewis Cook,0,4,3385,3,7,97,93.37847443306634
2488,23,Sam Clucas,0,1,1959,3,2,44,46.07804426342989
2489,9,Jérémy Pied,0,0,12,2,0,1,0.5659155747618723
2490,109,Artur Boruc,0,0,3960,1,12,156,162.41182073560287
2491,45,Steven Davis,1,4,3214,3,13,105,109.63959031297298
2492,6,N'Golo Kanté,0,0,540,3,1,12,13.834444984030114
2493,20,Roberto Pereyra,2,3,1036,3,3,43,50.661479540908246
2494,35,Alfie Mawson,4,0,2430,2,7,94,101.01342954779516
2495,28,Antonio Rüdiger,2,1,1706,2,10,95,90.08413227608776
2496,49,Seamus Coleman,4,4,2316,2,10,133,121.10365891594347
2497,69,Roberto Pereyra,6,5,2357,3,4,109,109.67831155287121
2498,3,Brandon Mason,0,0,23,2,0,1,0.7264543117835673
2499,2,Jake Livermore,0,0,180,3,1,5,5.654358815269823
2500,17,Scott McTominay,0,0,97,3,1,3,3.6921844291409798
2501,67,Riyad Mahrez,15,14,4973,4,16,270,269.059277903404
2502,93,Connor Wickham,2,0,413,5,0,19,23.175733549728477
2503,2,Willian Borges Da Silva,0,0,79,4,0,2,4.6214617539549465
2504,15,John O'Shea,0,0,535,2,0,10,8.594039079350416
2505,45,Edimilson Fernandes,0,1,1189,3,3,42,33.67834559941474
2506,63,Arthur Masuaku,0,3,2295,2,6,73,73.93032175342785
2507,83,Daryl Janmaat,5,3,3953,2,5,129,129.43187449271574
2508,13,Leandro Bacuna,0,1,464,3,0,12,15.400451922166468
2509,4,Matt Targett,0,0,270,2,0,5,4.447068811991574
2510,47,Nemanja Matic,1,1,3627,3,17,100,117.8308096466543
2511,53,Trent Alexander-Arnold,0,0,617,2,1,18,14.37053511309638
2512,55,Leon Britton,0,0,1432,3,8,41,45.36952105369686
2513,66,Ashley Barnes,10,3,3208,5,9,133,136.37743688939082
2514,53,Declan Rice,0,0,882,3,1,26,21.000543919734667
2515,26,David Jones,0,0,86,3,0,1,2.9324113891287844
2516,18,Jose Luis Mato Sanmartín,3,0,1124,5,4,43,45.16481829968433
2517,18,Craig Cathcart,0,0,405,2,0,6,6.547619914094824
2518,32,Jarrod Bowen,0,0,65,4,0,5,4.1875755027702795
2519,52,Aaron Ramsey,4,11,2252,3,11,129,126.12197028450458
2520,7,Ahmed Elmohamady,0,0,478,2,1,9,12.086829818531633
2521,4,Alex Iwobi,0,1,74,4,0,4,8.524062560213402
2522,23,James McCarthy,0,0,518,3,0,11,12.53138996432753
2523,6,Bojan Krkic,1,0,271,5,0,12,14.967772519314622
2524,9,Duncan Watmore,0,2,600,4,1,22,26.71996320631601
2525,66,Aaron Mooy,6,3,4705,3,13,165,156.940171401076
2526,87,Robbie Brady,2,8,2623,3,8,112,107.8520587861743
2527,45,David Ospina,0,0,143,1,0,2,3.1036842371392845
2528,18,Kenneth Zohore,0,0,287,5,1,9,11.235409423485152
2529,105,Antonio Valencia,4,4,5674,2,30,282,282.3078947151847
2530,87,Danny Simpson,0,3,5314,2,14,141,148.91401742052153
2531,15,Virgil van Dijk,0,0,1350,2,6,55,49.01968201204707
2532,69,Marcos Alonso,12,7,5368,2,27,327,315.33728748805777
2533,98,Junior Stanislas,13,11,3541,4,7,220,215.65917393437246
2534,69,Christian Benteke,17,9,5194,5,13,210,235.1288249984308
2535,75,Danny Simpson,0,3,5239,2,14,140,148.4400139564375
2536,7,Cristhian Stuani,3,0,440,5,1,25,29.063653942301215
2537,21,Paulo Gazzaniga,0,0,90,1,1,9,8.599174212887926
2538,16,Gabriel Fernando de Jesus,8,4,874,5,5,75,78.51418557094226
2539,55,Matt Phillips,5,12,2982,4,10,154,154.49200402562508
2540,26,Enner Valencia,1,2,609,5,2,32,32.036855877041745
2541,58,Steven Davis,3,4,3934,3,14,137,135.83723497771257
2542,30,Matty James,0,0,991,3,4,26,27.317152487380966
2543,61,Virgil van Dijk,1,0,2845,2,8,100,89.40546540795759
2544,66,Thibaut Courtois,0,0,5670,1,29,250,255.04352465586237
2545,24,Reiss Nelson,0,0,18,4,0,1,2.71969661863697
2546,105,Ruben Loftus-Cheek,5,5,2337,3,7,119,109.94936377246523
2547,35,Mohamed Diamé,2,0,1775,3,5,64,57.568645120703195
2548,57,Gabriel Fernando de Jesus,16,9,2345,5,9,168,167.20600462738741
2549,9,Chung-yong Lee,0,1,212,4,2,15,9.739255624570621
2550,16,Ryan Sessegnon,1,3,1232,3,0,45,44.13942152417775
2551,8,Manuel Lanzini,2,0,361,4,1,23,25.28686074538885
2552,1,Jamie Vardy,0,0,90,5,0,2,5.639782206258701
2553,28,Raúl Jiménez,10,7,2286,5,8,133,133.6153707024523
2554,7,Jesse Lingard,0,1,188,4,1,9,10.408235205589435
2555,67,Roberto Firmino,24,19,5171,5,23,334,318.84664600342546
2556,109,Matthew Lowton,0,5,6833,2,20,203,202.22795676163537
2557,66,Jonjo Shelvey,1,5,3012,3,9,97,100.01289893652262
2558,28,Jacob Murphy,1,1,846,4,1,38,36.00481716225164
2559,11,Jason Denayer,0,0,214,2,0,5,3.587033860603153
2560,59,Andre Gray,8,3,2200,5,8,114,107.04417340025844
2561,29,Davide Zappacosta,1,1,967,2,5,54,46.49730988701726
2562,72,Virgil van Dijk,1,0,3745,2,13,139,128.0164285579873
2563,53,Lewis Cook,0,2,895,3,2,30,30.216585409517094
2564,30,Charlie Austin,6,1,866,5,6,59,59.10459731171531
2565,89,Artur Boruc,0,0,3150,1,9,120,128.96442317169874
2566,68,Eliaquim Mangala,0,0,617,2,2,22,18.67273769917277
2567,102,Petr Cech,0,0,6721,1,24,282,284.07815485441176
2568,20,Damien Delaney,0,1,1386,2,2,32,34.05193433549766
2569,5,Ahmed Elmohamady,0,0,450,2,1,11,11.629074995040142
2570,64,Wayne Routledge,3,2,2238,4,6,88,82.74766253844672
2571,42,Eric Bailly,1,0,2418,2,16,132,124.63569312876109
2572,54,Chris Smalling,2,1,2132,2,8,92,88.22469126112662
2573,104,César Azpilicueta,3,16,9270,2,43,461,464.4531810234706
2574,25,Davy Klaassen,0,0,187,4,0,4,7.916567394344057
2575,26,Andreas Christensen,0,0,1364,2,7,62,53.77564180689946
2576,91,Ilkay Gündogan,10,5,2750,3,12,171,168.55841861260933
2577,25,Ragnar Klavan,0,0,955,2,3,32,28.80153267288327
2578,34,Kevin McDonald,0,0,837,3,0,17,18.98622267199275
2579,59,Kevin Long,0,1,1080,2,3,37,33.743922632371806
2580,33,Ederson Santana de Moraes,0,0,2925,1,14,143,133.22141903961193
2581,33,James Collins,2,0,1205,2,3,50,46.001574025713296
2582,35,Willy Caballero,0,0,1182,1,5,53,53.645893239768576
2583,14,David Brooks,3,1,903,4,4,46,48.43262382672924
2584,18,Marc Navarro,0,0,83,2,0,1,1.6109684962782076
2585,83,Luka Milivojevic,21,3,7003,3,22,313,303.0173611931049
2586,47,Raheem Sterling,13,16,2986,4,12,199,213.4136356611524
2587,64,Kurt Zouma,1,1,2295,2,5,76,69.06764849905414
2588,32,Álvaro Morata,11,6,1816,5,11,114,128.89298451105253
2589,34,Kieran Gibbs,0,1,544,2,4,32,28.562413995514618
2590,27,Mathew Ryan,0,0,2430,1,8,102,103.17013023078283
2591,2,Denis Suárez,0,0,38,3,0,2,1.8141472937561787
2592,71,Serge Aurier,2,4,1989,2,8,101,93.21653594530281
2593,18,Enner Valencia,0,1,456,5,2,19,20.13892612301487
2594,24,Mesut Özil,5,6,1772,4,6,100,102.53755444902345
2595,44,Asmir Begovic,0,0,3960,1,7,126,142.52509263834853
2596,43,Nathan Dyer,0,1,214,4,0,12,12.845256663359336
2597,18,Calum Chambers,1,0,1170,2,3,37,38.85895077794066
2598,57,Yohan Cabaye,4,7,3376,3,10,133,135.05228239955204
2599,1,Wayne Routledge,0,0,86,4,1,3,3.119239387714419
2600,51,Ainsley Maitland-Niles,0,0,565,3,2,17,15.342864974064732
2601,54,Eric Bailly,1,0,2778,2,19,151,146.720401446551
2602,22,Roque Mesa,0,0,753,3,2,18,19.461580329932033
2603,4,Jan Vertonghen,0,0,360,2,2,15,14.336679963419723
2604,44,Michail Antonio,9,9,2797,4,9,145,163.81035404132598
2605,88,Jerome Sinclair,0,0,145,5,0,10,7.094308309327104
2606,79,Nacho Monreal,6,5,5574,2,21,256,251.60962702824838
2607,110,Eric Bailly,1,0,3624,2,21,174,173.07883454734224
2608,18,Jordan Ayew,2,4,1137,5,7,49,64.99682027401181
2609,80,Eric Dier,2,2,6114,3,32,184,177.20188641631933
2610,24,Kyle Walker-Peters,0,0,98,2,1,7,6.024332979989896
2611,63,Nacho Monreal,4,5,4941,2,20,224,223.0774773142233
2612,65,Maarten Stekelenburg,0,0,1683,1,4,68,64.68222176838424
2613,40,Florent Hadergjonaj,0,1,2015,2,5,58,58.35556180307003
2614,13,Memphis Depay,0,0,24,5,0,3,3.8626408013712563
2615,8,Mikel Merino,0,0,564,3,2,14,15.320494633119075
2616,61,Dwight Gayle,6,3,1946,5,6,94,91.11698787759417
2617,10,Hélder Costa,0,0,711,4,3,21,18.94062473135247
2618,8,Luis Hernández,0,0,237,2,0,2,3.939304608467804
2619,12,Fabio Henrique Tavares,0,0,291,3,1,7,8.237622273356934
2620,17,Rolando Aarons,0,0,66,4,0,3,4.21861852985036
2621,38,Jack Cork,0,1,2232,3,3,50,52.32559877227487
2622,36,Eric Maxim Choupo-Moting,5,5,2241,5,5,107,101.51353579275622
2623,22,Jan Vertonghen,0,0,1773,2,9,72,70.77308883975648
2624,64,Tammy Abraham,5,3,1715,5,4,86,80.21657254355978
2625,1,Federico Fernández,0,0,90,2,1,5,5.901681737631912
2626,21,Yohan Cabaye,2,0,1250,3,0,38,38.947773250698845
2627,50,Aiden O'Neill,0,0,85,3,0,3,2.909206021158223
2628,71,Tom Carroll,1,6,3646,3,12,129,120.5890255086012
2629,10,Raúl Jiménez,2,3,805,5,4,38,47.437223910761176
2630,68,Simon Francis,0,1,5180,2,13,130,134.25464986174654
2631,75,Shane Long,5,4,2806,5,6,109,111.1110029445266
2632,11,Tom Huddlestone,0,1,592,3,1,17,18.883832224460065
2633,65,Paul Dummett,0,0,2863,2,10,97,93.54793207938542
2634,53,Leroy Sané,11,13,2723,4,13,188,189.19412783963878
2635,74,Harry Arter,2,4,3915,3,12,111,122.96473994837731
2636,109,Martin Kelly,0,2,3977,2,8,98,100.44351569275278
2637,71,Sebastian Prödl,1,2,4246,2,10,107,121.20286568826424
2638,5,Marten de Roon,0,0,145,3,0,4,4.294326520409129
2639,21,Cyrus Christie,0,0,1125,2,2,22,27.279242406849193
2640,55,Joel Matip,2,0,3627,2,14,145,139.555496563606
2641,13,Calum Chambers,1,0,720,2,1,19,21.70964114605958
2642,35,Stewart Downing,1,3,1975,3,7,72,70.02233008263198
2643,6,Conor Coady,0,0,540,2,2,19,17.363305881503003
2644,32,Danny Welbeck,1,0,440,5,1,18,19.614438697022138
2645,43,Philip Billing,1,0,1205,3,4,39,38.56401527359574
2646,76,Matt Phillips,6,12,4268,4,16,196,190.1842189650655
2647,62,Ben Foster,0,0,5490,1,13,192,198.13791195964876
2648,6,David Jones,0,0,86,3,0,1,2.9324113891287844
2649,14,Glen Johnson,0,0,484,2,2,20,16.41536279334852
2650,31,Christian Benteke,11,2,2534,5,6,104,121.3861157828834
2651,8,Saido Berahino,0,0,243,5,2,6,10.49665755777552
2652,68,Johann Berg Gudmundsson,3,10,3303,4,12,142,142.63574111096113
2653,79,Eden Hazard,29,17,5535,4,29,413,404.65954056644057
2654,38,Luciano Vietto,1,4,980,5,1,47,45.57613730354319
2655,13,Bruno Ecuele Manga,0,1,1170,2,2,27,30.667298182666016
2656,68,Toby Alderweireld,1,0,3501,2,19,158,160.40883583541046
2657,67,Andrew Robertson,1,14,4353,2,27,279,280.53388474874384
2658,34,Michael Dawson,3,0,1541,2,1,47,48.27380058785113
2659,36,Daniel Ayala,1,0,900,2,3,30,34.15085204879876
2660,26,Fabio Pereira da Silva,0,0,1245,2,5,49,42.67296524770077
2661,21,Cuco Martina,0,0,592,2,3,31,22.428087928156607
2662,47,Dominic Calvert-Lewin,4,6,1655,5,4,79,86.05098997500676
2663,88,Seamus Coleman,5,5,4071,2,16,200,193.9810949493645
2664,38,Marcus Bettinelli,0,0,630,1,0,15,13.36618608672378
2665,8,Georginio Wijnaldum,0,2,605,3,0,20,22.44806061600059
2666,50,David Silva,5,17,3812,4,19,197,203.94841092687864
2667,17,David Brooks,3,1,1028,4,4,50,51.56770713814828
2668,27,Paul Robinson,0,0,270,1,0,5,5.497767839422828
2669,64,Danny Williams,0,0,1198,3,1,32,27.030921207831398
2670,103,Ruben Loftus-Cheek,5,5,2291,3,7,117,109.09480997732737
2671,35,Nampalys Mendy,0,0,269,3,1,6,7.729597009688099
2672,86,Nick Pope,0,0,3114,1,11,152,134.1397909670066
2673,110,Mark Noble,10,3,6743,3,20,225,240.46739563641432
2674,58,Jordon Ibe,0,3,2081,4,5,72,67.27390677828095
2675,17,Claudio Bravo,0,0,1440,1,4,56,57.343531781743906
2676,70,Dwight Gayle,6,3,1946,5,6,94,91.11698787759417
2677,8,Stephan Lichtsteiner,0,0,55,2,0,1,1.1963896392478013
2678,66,Ander Herrera,1,7,3336,3,16,126,132.33331892859383
2679,46,Nick Pope,0,0,414,1,2,25,20.563527686232085
2680,84,Ainsley Maitland-Niles,1,0,1160,3,3,39,35.91563152473816
2681,53,Tom Cleverley,1,5,3168,3,8,101,100.85764055042483
2682,32,Ciaran Clark,2,1,1745,2,4,64,61.88127775841744
2683,6,Collin Quaner,0,1,57,5,0,7,7.886925557876133
2684,23,Wilfried Zaha,4,8,1735,4,2,91,102.39250518787657
2685,51,Charlie Taylor,0,0,1939,2,4,46,49.6499093346259
2686,34,Hélder Costa,1,2,1333,4,5,52,49.5062361697677
2687,30,Aiden O'Neill,0,0,85,3,0,3,2.909206021158223
2688,7,Idrissa Gueye,0,1,620,3,2,17,20.344952130588354
2689,21,Jordon Ibe,0,0,763,4,3,24,20.36095067885728
2690,20,Joel Matip,1,0,1080,2,3,40,37.29339375377951
2691,24,Wilfried Bony,2,0,684,5,3,29,30.597772961054275
2692,29,Ayoze Pérez,2,4,1701,5,5,67,73.59804911634563
2693,16,Demarai Gray,1,2,236,4,0,21,24.19004516564651
2694,83,Alex Iwobi,7,12,3450,4,18,194,186.7429968280445
2695,105,Mesut Özil,16,23,6187,4,23,349,334.4569727214979
2696,40,Davy Pröpper,0,4,3298,3,9,91,94.684956995108
2697,47,Adrián San Miguel del Castillo,0,0,1710,1,6,72,73.40383454775873
2698,24,Ragnar Klavan,0,0,946,2,3,31,28.64402514901696
2699,34,Gaëtan Bong,0,0,1877,2,4,48,48.70975795405508
2700,13,Scott McTominay,0,0,97,3,1,3,3.6921844291409798
2701,44,Jerome Sinclair,0,0,116,5,0,6,6.330333712183588
2702,24,Dean Marney,1,2,1764,3,5,51,58.44925975460353
2703,55,Elias Kachunga,1,1,1480,4,6,50,47.78995123959436
2704,12,Kyle Walker,0,2,1004,2,5,53,44.249823716234225
2705,16,Bernd Leno,0,0,852,1,1,29,25.345804858419378
2706,23,Joe Allen,5,3,1798,3,5,83,89.3413901677965
2707,11,Aaron Mooy,2,1,915,3,5,41,45.24736759461892
2708,38,Oscar dos Santos Emboaba Junior,0,1,455,4,1,17,18.49282013495852
2709,59,Chung-yong Lee,0,1,581,4,2,28,20.83230767879236
2710,8,Jamie Murphy,0,0,166,4,0,6,7.2830808340345214
2711,30,Raheem Sterling,6,12,2121,4,7,126,137.21935612235194
2712,32,Dominic Calvert-Lewin,1,2,555,5,1,28,29.428134542119494
2713,79,Wilfred Ndidi,4,7,6455,3,20,198,205.14453940236228
2714,34,Jonathan Calleri,1,0,398,5,2,20,18.901719452060682
2715,37,Abel Hernández,4,4,1425,5,4,72,73.6014801417312
2716,48,Mohamed Salah,37,16,3756,4,21,368,353.44564031858624
2717,11,Jeffrey Schlupp,0,0,118,3,0,3,3.672855992559157
2718,27,Phil Bardsley,0,0,988,2,2,24,24.985802357741505
2719,15,Simone Zaza,0,0,459,5,2,10,15.851871694003862
2720,25,Eden Hazard,10,6,1997,4,13,147,148.75549068537555
2721,64,Nacer Chadli,6,6,2309,4,7,123,121.97985913587758
2722,30,Ryan Bennett,1,0,2520,2,7,72,79.88391107012473
2723,14,Steven Defour,1,3,682,3,3,39,36.55289010303633
2724,19,Ashley Young,0,0,237,2,1,6,8.1950425667318
2725,24,Danny Williams,0,0,914,3,0,23,20.45615636636947
2726,37,Ainsley Maitland-Niles,0,0,3,3,0,2,0.9932607437578014
2727,18,Michael Dawson,2,0,900,2,0,27,25.276251086617165
2728,24,Jordan Henderson,1,4,2026,3,6,71,72.59770012404863
2729,31,Ross Barkley,4,9,2352,3,10,117,121.47859308515689
2730,111,Dejan Lovren,5,3,5490,2,27,272,267.8174488075029
2731,36,Adam Federici,0,0,180,1,1,8,10.20077112175117
2732,24,Brendan Galloway,0,0,247,2,1,9,8.353761312442773
2733,26,Eric Dier,0,0,1981,3,11,52,64.91563611951348
2734,15,Phil Jagielka,0,1,1080,2,2,34,29.225299755683125
2735,2,Dale Stephens,0,0,180,3,0,4,5.095322485618333
2736,61,Erik Pieters,0,2,4811,2,13,138,135.85302985672416
2737,16,Julien Ngoy,0,0,5,5,0,1,3.344513380750442
2738,14,Ashley Westwood,0,0,474,3,1,12,12.379834701826127
2739,33,Idrissa Gueye,1,2,2321,3,8,73,74.74421556476304
2740,41,Sergio Romero,0,0,180,1,2,23,15.850346075590313
2741,61,James Tomkins,4,0,3106,2,10,119,125.6968847636464
2742,65,Nacer Chadli,6,6,2309,4,7,123,121.97985913587758
2743,10,Curtis Davies,0,1,900,2,1,20,21.72663720928466
2744,30,Kurt Zouma,0,0,72,2,0,5,1.4477344691643594
2745,2,Daryl Janmaat,0,0,129,2,0,2,2.298411927470177
2746,33,Jay Fulton,0,0,690,3,3,19,19.312978489836546
2747,17,Craig Cathcart,0,0,405,2,0,6,6.547619914094824
2748,76,Chung-yong Lee,0,1,602,4,2,32,21.439934002827727
2749,75,Sam Field,1,0,809,3,5,32,32.56417657941237
2750,81,Alberto Moreno,0,2,1569,2,6,67,58.82787140834654
2751,42,Tom Davies,2,3,1724,3,9,68,77.10351656485345
2752,23,James McClean,1,2,836,4,2,36,38.856446791855944
2753,74,Patrick van Aanholt,8,1,4509,2,10,166,176.9912266053576
2754,46,Marc Albrighton,2,7,3000,3,10,112,115.48600740280378
2755,86,Jordon Ibe,2,6,3092,4,7,124,119.20870122976396
2756,70,Kieran Trippier,0,11,2128,2,10,143,135.22233104301674
2757,47,Scott Dann,3,1,2472,2,2,71,70.53242395171492
2758,31,Ben Gibson,1,1,2790,2,10,110,102.11984929506573
2759,49,Sullay Kaikai,0,0,37,4,0,2,3.3151805758491903
2760,13,Fousseni Diabaté,0,0,479,4,0,15,16.363814369222837
2761,114,Vincent Kompany,5,1,3434,2,17,175,175.19062760581778
2762,33,Lucas Pérez,1,1,272,5,1,20,19.014673459434206
2763,57,Phil Jagielka,3,3,3245,2,8,130,117.5141956374853
2764,98,Andros Townsend,8,18,7580,4,24,314,310.02777068856005
2765,62,Gary Cahill,6,0,4552,2,24,231,225.67604853570987
2766,52,Rob Holding,0,0,1073,2,5,40,39.53682240766121
2767,36,Jürgen Locadia,3,1,887,5,3,52,44.32958613880356
2768,48,Charlie Taylor,0,0,1669,2,3,38,40.72217743022486
2769,30,Michail Antonio,9,8,2349,4,7,130,149.54279880536467
2770,30,Nathan Aké,4,0,750,4,2,52,48.34948909037618
2771,40,Luka Milivojevic,7,0,3133,3,9,114,119.91508371007501
2772,111,Wilfried Zaha,25,26,8339,4,27,409,408.8288937679239
2773,101,Johann Berg Gudmundsson,5,17,5220,4,18,231,230.25120202410483
2774,35,Islam Slimani,7,4,1281,5,5,83,84.31414487190955
2775,38,Abdoulaye Doucouré,1,0,1352,3,4,38,41.3283719705712
2776,61,Emre Can,6,6,3804,3,14,158,163.60472781287513
2777,106,James Ward-Prowse,13,9,4878,3,13,249,238.3929137711004
2778,11,Max Gradel,0,0,95,4,0,4,5.115441266805547
2779,48,Nemanja Matic,1,1,3717,3,17,101,118.41661198581136
2780,75,Sergio Romero,0,0,180,1,2,23,15.850346075590313
2781,42,Leroy Fer,6,3,2765,3,6,105,114.3713971339921
2782,63,Ainsley Maitland-Niles,0,0,892,3,3,25,23.697452681390402
2783,36,Maxime Le Marchand,0,1,2070,2,3,37,49.097096778154025
2784,111,Connor Wickham,2,1,472,5,0,26,27.75090371524277
2785,75,Dan Gosling,4,1,3276,3,5,107,93.79374696713501
2786,28,Kieran Gibbs,0,1,297,2,2,17,16.448189476684913
2787,19,Alberto Moreno,0,1,212,2,0,9,6.845952791704779
2788,33,DeAndre Yedlin,0,2,2459,2,6,76,72.86791360727307
2789,36,Andrew Surman,0,1,1710,3,4,42,45.26556559843897
2790,36,Martin Cranie,0,0,179,2,0,2,3.053766794590267
2791,33,Dean Marney,1,2,1764,3,5,51,58.44925975460353
2792,79,Dejan Lovren,4,2,4677,2,22,216,219.13282462445494
2793,54,Craig Dawson,4,0,4086,2,9,129,130.16906750570394
2794,81,James Ward-Prowse,7,9,3688,3,11,179,169.30929481453137
2795,93,Sergio Agüero,49,17,5319,5,28,426,414.25275725753033
2796,57,Xherdan Shaqiri,8,7,3193,4,10,158,158.58647790755697
2797,57,Miguel Britos,2,2,2984,2,8,91,104.00462650619596
2798,22,Gary Madine,0,0,32,5,0,5,4.079920915334853
2799,107,Andy Carroll,10,3,2508,5,6,117,120.41571896885819
2800,85,Nampalys Mendy,0,1,989,3,3,26,29.52115394270001
2801,54,Nacho Monreal,2,3,4593,2,18,186,185.31627672634687
2802,4,Neil Etheridge,0,0,360,1,2,31,19.410149926812565
2803,30,Jefferson Montero,0,1,347,4,0,16,16.823148139338997
2804,5,Robert Huth,0,1,360,2,2,15,17.45549925372602
2805,8,Denis Odoi,0,0,495,2,0,4,7.962779675377895
2806,104,Leroy Sané,23,33,5691,4,28,415,427.9412067566858
2807,53,Bruno Saltor Grau,0,1,2543,2,13,113,108.2144518783555
2808,38,César Azpilicueta,1,5,3420,2,16,170,159.36851181381678
2809,7,Matej Vydra,1,0,170,5,0,9,12.390391449777468
2810,20,Sebastian Larsson,0,1,398,3,0,11,13.971935639714701
2811,73,Jacob Murphy,1,3,1433,4,3,67,58.0792325169607
2812,64,Marcos Rojo,1,0,2137,2,10,93,88.91253737689055
2813,41,Jonjoe Kenny,0,2,1017,2,4,39,40.32485500633403
2814,92,Christian Benteke,18,9,5690,5,14,228,250.28391766547668
2815,42,Jonny Evans,2,1,2727,2,4,80,77.16414885180006
2816,30,Bakary Sako,0,0,112,4,0,6,5.6380818613142125
2817,7,Philip Billing,0,0,361,3,3,11,11.790029713787263
2818,25,Tom Cleverley,0,2,781,3,0,27,26.009414962096287
2819,10,Mohamed Salah,5,3,759,4,3,57,66.88827424097802
2820,47,Sergio Agüero,27,8,2945,5,13,234,232.76571521191943
2821,62,Ramadan Sobhi,2,3,1740,4,6,75,70.05811372324823
2822,107,Hugo Lloris,0,0,8674,1,39,404,428.6013997054614
2823,33,Grzegorz Krychowiak,0,3,1570,3,3,54,49.05095053848896
2824,10,Joe Ralls,0,0,675,3,2,13,17.774207316243135
2825,35,Xherdan Shaqiri,4,2,1429,4,7,74,72.06226462580315
2826,80,Joshua King,25,7,5512,5,17,302,287.05779746159794
2827,31,Dwight McNeil,3,3,1237,4,4,61,65.24720825161717
2828,55,Ashley Young,2,4,1834,2,10,78,99.35123917020209
2829,6,Gökhan Töre,0,1,195,4,1,9,10.626042290931245
2830,73,Seamus Coleman,4,5,3081,2,13,163,153.78273382149257
2831,108,Ben Mee,1,4,8505,2,25,255,265.4909454245443
2832,61,Eden Hazard,22,13,4233,4,24,320,314.10098884075194
2833,16,Craig Dawson,0,0,1350,2,3,33,35.57280272559474
2834,110,Christian Benteke,18,9,6005,5,15,239,259.9237833332537
2835,17,Luis Hernández,0,0,327,2,0,3,5.329872156039187
2836,16,Robert Kenedy Nunes do Nascimento,0,0,16,3,0,1,1.298685376540984
2837,29,Eric Maxim Choupo-Moting,4,5,2144,5,5,99,95.82034623056614
2838,50,Arthur Masuaku,0,3,1233,2,3,45,43.331994108269726
2839,57,Philip Billing,2,0,2325,3,6,70,68.00534506674751
2840,25,James Ward-Prowse,2,4,1034,3,5,56,56.75009637092073
2841,13,Sandro Ramírez,0,0,229,5,1,8,9.748237722796937
2842,21,Trent Alexander-Arnold,0,0,91,2,0,3,1.7299721105576005
2843,35,Phil Jagielka,3,2,1981,2,5,90,79.23598563244063
2844,69,Tom Cleverley,1,5,3748,3,9,113,113.04206122539745
2845,74,Paul Dummett,0,0,3418,2,11,112,105.83546910089004
2846,64,Christian Atsu,2,4,2945,4,11,112,98.65407423578023
2847,19,Wilfried Bony,2,0,684,5,3,29,30.597772961054275
2848,37,Aaron Cresswell,0,2,2025,2,5,58,61.523734393859854
2849,56,Aaron Wan-Bissaka,0,1,1601,2,5,51,51.66922550386863
2850,22,Paulo Gazzaniga,0,0,90,1,1,9,8.599174212887926
2851,76,Jack Wilshere,1,6,3135,3,9,107,105.97567111102865
2852,21,Petr Cech,0,0,1890,1,7,72,82.42838424870604
2853,66,Maya Yoshida,3,2,3604,2,12,144,141.11593423804436
2854,68,Danny Simpson,0,3,4922,2,13,132,140.34087220992262
2855,93,Steve Cook,5,2,7714,2,19,241,237.1367702553399
2856,31,Fernando Llorente,11,2,1905,5,3,107,108.22639465896509
2857,46,Jamaal Lascelles,3,0,3512,2,11,135,128.23187680052
2858,19,Lee Cattermole,0,0,175,3,0,3,4.981219393421213
